CourseCode,courseTitle,course Credit,Section,Faculty,CourseTime,Room,Seat Capacity
MIC307,Microbial Genetics,3,1,JSJ,ST 09:40 AM - 11:10 AM,SAC403,40
MIC307,Microbial Genetics,3,2,KMRH,ST 01:00 PM - 02:30 PM,SAC407,40
MIC307,Microbial Genetics,3,3,KMRH,ST 04:20 PM - 05:50 PM,SAC407,40
MIC307,Microbial Genetics,3,4,MZAR,RA 09:40 AM - 11:10 AM,NAC301,40
MIC309,Enzymology,3,1,ATP,ST 02:40 PM - 04:10 PM,SAC401,40
MIC309,Enzymology,3,2,ATP,MW 01:00 PM - 02:30 PM,SAC401,40
MIC309,Enzymology,3,3,ATP,MW 02:40 PM - 04:10 PM,SAC401,40
MIC309,Enzymology,3,4,MSIM,RA 01:00 PM - 02:30 PM,SAC201,40
MIC314,Environmental Microbiology &Bioremediation,3,1,SRS1,MW 11:20 AM - 12:50 PM,SAC407,40
MIC314,Environmental Microbiology &Bioremediation,3,2,MBRH,RA 08:00 AM - 09:30 AM,SAC403,40
MIC314,Environmental Microbiology &Bioremediation,3,3,MBRH,RA 09:40 AM - 11:10 AM,SAC403,40
MIC314,Environmental Microbiology &Bioremediation,3,4,MBRH,RA 01:00 PM - 02:30 PM,SAC403,40
MIC314,Environmental Microbiology &Bioremediation,3,5,KFR,ST 08:00 AM - 09:30 AM,SAC407,40
MIC315,Infectious Diseases & Diagnostic Microbiology,3,1,NBB,ST 11:20 AM - 12:50 PM,SAC405,40
MIC315,Infectious Diseases & Diagnostic Microbiology,3,2,NBB,ST 01:00 PM - 02:30 PM,SAC405,40
MIC315,Infectious Diseases & Diagnostic Microbiology,3,3,SBI,ST 11:20 AM - 12:50 PM,SAC401,40
MIC315L,Infectious Diseases & Diagnostic Microbiology Lab,1,1,NBB,S 02:40 PM - 05:40 PM,SAC413,20
MIC315L,Infectious Diseases & Diagnostic Microbiology Lab,1,2,NBB,S 02:40 PM - 05:40 PM,SAC413_V,20
MIC315L,Infectious Diseases & Diagnostic Microbiology Lab,1,3,NBB,T 02:40 PM - 05:40 PM,SAC413,20
MIC315L,Infectious Diseases & Diagnostic Microbiology Lab,1,4,FHO,W 08:00 AM - 11:00 AM,SAC413,20
MIC315L,Infectious Diseases & Diagnostic Microbiology Lab,1,5,FHO,W 08:00 AM - 11:00 AM,SAC413_V,20
MIC315L,Infectious Diseases & Diagnostic Microbiology Lab,1,6,ABE,R 08:00 AM - 11:00 AM,SAC413_V,20
MIC315L,Infectious Diseases & Diagnostic Microbiology Lab,1,7,ABE,R 11:20 AM - 02:20 PM,SAC413_V,20
MIC316,Molecular Biology,3,1,JSJ,MW 09:40 AM - 11:10 AM,SAC403,40
MIC316,Molecular Biology,3,2,FHO,MW 01:00 PM - 02:30 PM,SAC405,40
MIC316,Molecular Biology,3,3,KMRH,MW 01:00 PM - 02:30 PM,SAC407,40
MIC316,Molecular Biology,3,4,KMRH,MW 04:20 PM - 05:50 PM,SAC407,40
MIC316L,Molecular Biology Lab,1,1,SBI,S 08:00 AM - 11:00 AM,SAC412,20
MIC316L,Molecular Biology Lab,1,2,SBI,W 08:00 AM - 11:00 AM,SAC412,20
MIC317,Immunology,3,1,FDDN,ST 09:40 AM - 11:10 AM,SAC316,40
MIC317,Immunology,3,2,FDDN,ST 11:20 AM - 12:50 PM,SAC316,40
MIC317,Immunology,3,3,CQA,ST 04:20 PM - 05:50 PM,SAC405,40
MIC317L,Immunology Lab,1,1,FDDN,S 02:40 PM - 05:40 PM,SAC414,20
MIC317L,Immunology Lab,1,2,FDDN,M 02:40 PM - 05:40 PM,SAC414,20
MIC317L,Immunology Lab,1,3,FDDN,R 11:20 AM - 02:20 PM,SAC414,20
MIC318,Agricultural microbiology & Plant pathology,3,1,KSP,ST 01:00 PM - 02:30 PM,SAC802,40
MIC318,Agricultural microbiology & Plant pathology,3,2,MZAR,RA 08:00 AM - 09:30 AM,NAC301,40
MIC401,Microbial Biotechnology,3,1,SBI,ST 01:00 PM - 02:30 PM,SAC401,40
MIC412,Bacterial Pathogenesis,3,1,FDDN,MW 09:40 AM - 11:10 AM,SAC802,40
MIC412,Bacterial Pathogenesis,3,2,FDDN,MW 11:20 AM - 12:50 PM,SAC401,40
MIC413,Virology,3,1,FSS1,MW 01:00 PM - 02:30 PM,SAC402,40
MIC413,Virology,3,2,SBI,MW 01:00 PM - 02:30 PM,SAC802,40
MIC413L,Virology Lab,1,1,FSS1,T 11:20 AM - 02:20 PM,SAC413_V,20
MIC413L,Virology Lab,1,4,MBRH,R 02:40 PM - 05:40 PM,SAC413_V,20
MIC414,Food Microbiology and Quality Control,3,1,MTO,ST 11:20 AM - 12:50 PM,SAC513,40
MIC414L,Food Microbiology and Quality Control Lab,1,1,SRS1,A 08:00 AM - 11:00 AM,SAC413,20
MIC414L,Food Microbiology and Quality Control Lab,1,2,SRS1,A 11:20 AM - 02:20 PM,SAC413,20
MIC414L,Food Microbiology and Quality Control Lab,1,3,SRS1,A 02:40 PM - 05:40 PM,SAC413,20
MIC414L,Food Microbiology and Quality Control Lab,1,4,SRS1,A 02:40 PM - 05:40 PM,SAC413_V,20
MIC415,Mycology,3,1,KSP,MW 04:20 PM - 05:50 PM,SAC403,40
MIC415,Mycology,3,3,KSP,MW 02:40 PM - 04:10 PM,SAC304,40
MIC415L,Mycology Lab,1,1,KSP,R 11:20 AM - 02:20 PM,SAC413,20
MIC415L,Mycology Lab,1,2,MBRH,R 02:40 PM - 05:40 PM,SAC413,20
MIS107,Information System & Computing,3,1,NwA,ST 08:00 AM - 09:30 AM,NAC512,44
MIS107,Information System & Computing,3,2,KMS2,ST 09:40 AM - 11:10 AM,NAC512,44
MIS107,Information System & Computing,3,3,AIK,ST 11:20 AM - 12:50 PM,NAC512,44
MIS107,Information System & Computing,3,4,NwA,ST 11:20 AM - 12:50 PM,NAC603,40
MIS107,Information System & Computing,3,5,Ayn,ST 01:00 PM - 02:30 PM,NAC512,44
MIS107,Information System & Computing,3,6,KMS2,ST 01:00 PM - 02:30 PM,NAC513,44
MIS107,Information System & Computing,3,7,AIK,ST 02:40 PM - 04:10 PM,NAC512,44
MIS107,Information System & Computing,3,8,YAR,ST 02:40 PM - 04:10 PM,NAC513,44
MIS107,Information System & Computing,3,9,Ayn,ST 04:20 PM - 05:50 PM,NAC512,44
MIS107,Information System & Computing,3,10,NwA,MW 08:00 AM - 09:30 AM,NAC512,44
MIS107,Information System & Computing,3,11,RAR,MW 08:00 AM - 09:30 AM,NAC513,44
MIS107,Information System & Computing,3,12,NwA,MW 11:20 AM - 12:50 PM,NAC512,44
MIS107,Information System & Computing,3,13,MBT,MW 04:20 PM - 05:50 PM,NAC204,40
MIS107,Information System & Computing,3,14,RAR,MW 06:00 PM - 07:30 PM,NAC306,40
MIS107,Information System & Computing,3,15,ASA1,MW 06:00 PM - 07:30 PM,NAC308,40
MIS107,Information System & Computing,3,16,MMS3,RA 08:00 AM - 09:30 AM,NAC512,44
MIS107,Information System & Computing,3,17,RSH3,RA 08:00 AM - 09:30 AM,NAC513,44
MIS107,Information System & Computing,3,18,Mki,RA 09:40 AM - 11:10 AM,NAC512,44
MIS107,Information System & Computing,3,19,MMS3,RA 09:40 AM - 11:10 AM,NAC513,44
MIS107,Information System & Computing,3,20,Mki,RA 11:20 AM - 12:50 PM,NAC513,44
MIS107,Information System & Computing,3,21,RSh3,RA 01:00 PM - 02:30 PM,NAC204,40
MIS107,Information System & Computing,3,22,MMS3,RA 01:00 PM - 02:30 PM,NAC513,44
MIS107,Information System & Computing,3,23,Mki,RA 02:40 PM - 04:10 PM,NAC404,40
MIS107,Information System & Computing,3,24,MMb,RA 02:40 PM - 04:10 PM,NAC504,40
MIS107,Information System & Computing,3,25,STrn,RA 04:20 PM - 05:50 PM,NAC308,40
MIS107,Information System & Computing,3,26,Rzz,RA 04:20 PM - 05:50 PM,NAC504,40
MIS107,Information System & Computing,3,27,Rzz,RA 02:40 PM - 04:10 PM,NAC210,40
MIS107,Information System & Computing,3,28,ANU,RA 04:20 PM - 05:50 PM,NAC210,40
MIS107,Information System & Computing,3,29,ASA1,MW 08:00 AM - 09:30 AM,NAC210,40
MIS107,Information System & Computing,3,30,MHZ,ST 08:00 AM - 09:30 AM,NAC604,40
MIS107,Information System & Computing,3,31,ASA1,MW 04:20 PM - 05:50 PM,NAC307,40
MIS107,Information System & Computing,3,32,Rzz,RA 08:00 AM - 09:30 AM,NAC507,40
MIS107,Information System & Computing,3,33,Fss,MW 04:20 PM - 05:50 PM,NAC507,40
MIS107,Information System & Computing,3,34,AbKr,RA 09:40 AM - 11:10 AM,NAC210,40
MIS107,Information System & Computing,3,35,AbKr,RA 01:00 PM - 02:30 PM,NAC210,40
MIS107,Information System & Computing,3,36,RSh3,RA 11:20 AM - 12:50 PM,NAC210,40
MIS207,E-Business,3,1,RAR,ST 04:20 PM - 05:50 PM,NAC205,40
MIS207,E-Business,3,2,YAR,ST 04:20 PM - 05:50 PM,NAC513,44
MIS207,E-Business,3,3,AIK,MW 11:20 AM - 12:50 PM,NAC513,44
MIS207,E-Business,3,4,Ayn,MW 01:00 PM - 02:30 PM,NAC512,44
MIS207,E-Business,3,5,AIK,MW 02:40 PM - 04:10 PM,NAC513,44
MIS207,E-Business,3,6,Ayn,MW 04:20 PM - 05:50 PM,NAC512,44
MIS207,E-Business,3,7,AbKr,RA 08:00 AM - 09:30 AM,NAC308,40
MIS207,E-Business,3,8,MMb,RA 09:40 AM - 11:10 AM,NAC504,40
MIS207,E-Business,3,9,MMb,RA 11:20 AM - 12:50 PM,NAC504,40
MIS207,E-Business,3,10,YAR,RA 11:20 AM - 12:50 PM,NAC512,44
MIS207,E-Business,3,11,YAR,RA 01:00 PM - 02:30 PM,NAC512,44
MIS207,E-Business,3,12,TBA,RA 04:20 PM - 05:50 PM,NAC501,40
MIS207,E-Business,3,13,ANU,RA 06:00 PM - 07:30 PM,NAC308,40
MIS210,Concepts of Computer Programming,3,1,RAR,ST 08:00 AM - 09:30 AM,NAC513,44
MIS310,Database Systems for Business,3,1,KMS2,MW 09:40 AM - 11:10 AM,NAC513,44
MIS320,Digital Enterprise Management,3,1,TBA,ST 08:00 AM - 09:30 AM,NAC307,40
MIS410,Business Intelligence,3,1,ARK1,MW 09:40 AM - 11:10 AM,NAC512,44
MIS450,Data Communication and Networking for Business,3,1,NwA,MW 11:20 AM - 12:50 PM,NAC205,40
MIS470,Systems Analysis and Design,3,1,KMS2,MW 01:00 PM - 02:30 PM,NAC513,44
MIS499,Special Topic in MIS,3,1,RAR,MW 04:20 PM - 05:50 PM,NAC513,44
MIS651,System Design and Development,3,1,MARn,T 07:00 PM - 10:10 PM,NAC514,40
MIS652,Management  Information Systems,3,1,MRq,R 07:00 PM - 10:10 PM,NAC515,40
MIS654,Database Management,3,1,MdMI,F 07:00 PM - 10:10 PM,NAC621,40
MKT202,Introduction to Marketing,3,1,FHZ,ST 09:40 AM - 11:10 AM,NAC209,40
MKT202,Introduction to Marketing,3,2,SSA1,ST 11:20 AM - 12:50 PM,NAC414,40
MKT202,Introduction to Marketing,3,3,FCH,ST 01:00 PM - 02:30 PM,NAC506,40
MKT202,Introduction to Marketing,3,4,FHZ,ST 01:00 PM - 02:30 PM,NAC414,40
MKT202,Introduction to Marketing,3,5,MeSK,ST 02:40 PM - 04:10 PM,NAC209,40
MKT202,Introduction to Marketing,3,6,FCH,ST 04:20 PM - 05:50 PM,NAC506,40
MKT202,Introduction to Marketing,3,7,SeH,ST 04:20 PM - 05:50 PM,NAC511,40
MKT202,Introduction to Marketing,3,8,IJS,MW 08:00 AM - 09:30 AM,NAC506,40
MKT202,Introduction to Marketing,3,9,Sne,MW 09:40 AM - 11:10 AM,NAC619A,40
MKT202,Introduction to Marketing,3,10,TFZ,MW 09:40 AM - 11:10 AM,NAC503,40
MKT202,Introduction to Marketing,3,11,SSA1,MW 01:00 PM - 02:30 PM,NAC209,40
MKT202,Introduction to Marketing,3,12,Fss,MW 02:40 PM - 04:10 PM,NAC414,40
MKT202,Introduction to Marketing,3,13,Mbt,MW 02:40 PM - 04:10 PM,NAC1077,40
MKT202,Introduction to Marketing,3,14,FCH,MW 04:20 PM - 05:50 PM,NAC511,40
MKT202,Introduction to Marketing,3,15,AFMO,RA 09:40 AM - 11:10 AM,NAC511,40
MKT202,Introduction to Marketing,3,16,SNE,RA 09:40 AM - 11:10 AM,NAC618,40
MKT202,Introduction to Marketing,3,17,FHZ,RA 09:40 AM - 11:10 AM,NAC414,40
MKT202,Introduction to Marketing,3,18,AFMO,RA 11:20 AM - 12:50 PM,NAC506,40
MKT202,Introduction to Marketing,3,19,Fss,RA 11:20 AM - 12:50 PM,NAC503,40
MKT202,Introduction to Marketing,3,20,MeSK,RA 01:00 PM - 02:30 PM,NAC506,40
MKT202,Introduction to Marketing,3,21,MeSK,RA 02:40 PM - 04:10 PM,NAC503,40
MKT202,Introduction to Marketing,3,22,MeSK,RA 04:20 PM - 05:50 PM,NAC503,40
MKT330,Digital Marketing,3,1,EhN,ST 08:00 AM - 09:30 AM,NAC414,40
MKT330,Digital Marketing,3,2,EhN,ST 09:40 AM - 11:10 AM,NAC619A,40
MKT330,Digital Marketing,3,3,NYM,ST 02:40 PM - 04:10 PM,NAC619A,40
MKT330,Digital Marketing,3,4,Fna1,MW 11:20 AM - 12:50 PM,NAC619A,40
MKT330,Digital Marketing,3,5,EhN,MW 11:20 AM - 12:50 PM,NAC414,40
MKT330,Digital Marketing,3,6,NYM,RA 09:40 AM - 11:10 AM,NAC619,40
MKT330,Digital Marketing,3,7,NYM,RA 11:20 AM - 12:50 PM,NAC209,40
MKT330,Digital Marketing,3,9,FNA1,RA 09:40 AM - 11:10 AM,OAT602,30
MKT337,Promotional Management,3,1,Onf,ST 11:20 AM - 12:50 PM,NAC506,40
MKT337,Promotional Management,3,2,NYM,ST 04:20 PM - 05:50 PM,NAC215,40
MKT337,Promotional Management,3,3,Sne,MW 11:20 AM - 12:50 PM,NAC209,40
MKT337,Promotional Management,3,4,Fss,MW 01:00 PM - 02:30 PM,NAC414,40
MKT337,Promotional Management,3,5,Onf,MW 01:00 PM - 02:30 PM,NAC619,40
MKT337,Promotional Management,3,7,Fss,RA 09:40 AM - 11:10 AM,NAC209,40
MKT337,Promotional Management,3,8,FNa1,RA 11:20 AM - 12:50 PM,NAC511,40
MKT337,Promotional Management,3,9,Sne,RA 11:20 AM - 12:50 PM,NAC414,40
MKT337,Promotional Management,3,10,FNA1,MW 09:40 AM - 11:10 AM,OAT601,30
MKT344,Consumer Behavior,3,1,IJS,ST 08:00 AM - 09:30 AM,NAC503,40
MKT344,Consumer Behavior,3,2,RfE,ST 08:00 AM - 09:30 AM,NAC506,40
MKT344,Consumer Behavior,3,3,IJS,ST 11:20 AM - 12:50 PM,NAC511,40
MKT344,Consumer Behavior,3,4,MHHS,ST 01:00 PM - 02:30 PM,NAC621,40
MKT344,Consumer Behavior,3,5,Onf,ST 02:40 PM - 04:10 PM,NAC503,40
MKT344,Consumer Behavior,3,6,MHHS,ST 04:20 PM - 05:50 PM,NAC621,40
MKT344,Consumer Behavior,3,7,RfE,MW 08:00 AM - 09:30 AM,NAC511,40
MKT344,Consumer Behavior,3,8,Onf,MW 09:40 AM - 11:10 AM,NAC506,40
MKT344,Consumer Behavior,3,9,FCH,MW 01:00 PM - 02:30 PM,NAC511,40
MKT355,Agricultural Marketing,3,1,ZbR,ST 01:00 PM - 02:30 PM,NAC511,40
MKT382,International Marketing,3,1,FdF,ST 09:40 AM - 11:10 AM,NAC414,40
MKT382,International Marketing,3,2,SaRn,ST 02:40 PM - 04:10 PM,NAC506,40
MKT382,International Marketing,3,3,FdF,MW 08:00 AM - 09:30 AM,NAC414,40
MKT382,International Marketing,3,4,MeI,MW 04:20 PM - 05:50 PM,NAC506,40
MKT382,International Marketing,3,5,SaRn,RA 11:20 AM - 12:50 PM,NAC619A,40
MKT412,Services Marketing,3,1,ZTK,ST 11:20 AM - 12:50 PM,NAC619A,40
MKT412,Services Marketing,3,2,IJS,MW 11:20 AM - 12:50 PM,NAC511,40
MKT412,Services Marketing,3,3,ZTK,MW 04:20 PM - 05:50 PM,NAC503,40
MKT417,Export-Import Management,3,1,FdF,MW 09:40 AM - 11:10 AM,NAC414,40
MKT460,Strategic Marketing,3,1,FdF,ST 08:00 AM - 09:30 AM,NAC511,40
MKT460,Strategic Marketing,3,2,RfE,ST 09:40 AM - 11:10 AM,NAC506,40
MKT460,Strategic Marketing,3,3,SeH,ST 01:00 PM - 02:30 PM,NAC619A,40
MKT460,Strategic Marketing,3,4,Mbt,ST 01:00 PM - 02:30 PM,NAC209,40
MKT460,Strategic Marketing,3,5,Mbt,ST 04:20 PM - 05:50 PM,NAC503,40
MKT460,Strategic Marketing,3,6,RfE,MW 09:40 AM - 11:10 AM,NAC511,40
MKT460,Strategic Marketing,3,7,Mbt,MW 11:20 AM - 12:50 PM,NAC506,40
MKT460,Strategic Marketing,3,8,SeH,MW 02:40 PM - 04:10 PM,NAC503,40
MKT460,Strategic Marketing,3,9,SeH,MW 04:20 PM - 05:50 PM,NAC209,40
MKT465,Brand Management,3,1,ZTK,ST 09:40 AM - 11:10 AM,NAC619,40
MKT465,Brand Management,3,2,TBA,ST 02:40 PM - 04:10 PM,NAC620,40
MKT465,Brand Management,3,3,TBA,ST 04:20 PM - 05:50 PM,NAC406,40
MKT465,Brand Management,3,4,ZTK,MW 02:40 PM - 04:10 PM,NAC209,40
MKT470,Marketing Research,3,1,MTdI,ST 04:20 PM - 05:50 PM,NAC619A,40
MKT470,Marketing Research,3,2,Tmr,MW 02:40 PM - 04:10 PM,NAC619A,40
MKT470,Marketing Research,3,3,Dsr,MW 02:40 PM - 04:10 PM,NAC620,40
MKT470,Marketing Research,3,4,MTdI,MW 04:20 PM - 05:50 PM,NAC619A,40
MKT470,Marketing Research,3,5,SMKN,RA 09:40 AM - 11:10 AM,NAC503,40
MKT470,Marketing Research,3,6,SMKN,RA 01:00 PM - 02:30 PM,NAC619,40
MKT470,Marketing Research,3,7,MNE,RA 02:40 PM - 04:10 PM,NAC506,40
MKT470,Marketing Research,3,8,MNE,RA 04:20 PM - 05:50 PM,NAC414,40
MKT475,Marketing Analytics,3,2,ARK1,MW 02:40 PM - 04:10 PM,NAC511,30
MKT621,Buyer Behavior,3,1,MHHS,T 07:00 PM - 10:10 PM,NAC990,40
MKT621,Buyer Behavior,3,2,MNE,F 07:00 PM - 10:10 PM,NAC512,40
MKT623,Promotional Management,3,1,TBA,M 07:00 PM - 10:10 PM,NAC619,40
MKT624,Brand Management,3,1,TBA,R 07:00 PM - 10:10 PM,NAC511,40
MKT624,Brand Management,3,2,BkR,A 07:00 PM - 10:10 PM,NAC619,40
MKT627,Services Marketing,3,1,DSr,W 07:00 PM - 10:10 PM,NAC507,40
MKT628,Digital Marketing,3,1,KNM1,S 07:00 PM - 10:10 PM,NAC601,40
MKT629,Product Planning and Development,3,1,AMM3,A 07:00 PM - 10:10 PM,NAC510,40
MKT633,Global Marketing,3,1,MNAR,A 07:00 PM - 10:10 PM,NAC506,40
MKT634,Marketing Strategy,3,1,BkR,R 07:00 PM - 10:10 PM,NAC502,40
MKT636,Marketing Analytics,3,1,MTDI,S 07:00 PM - 10:10 PM,NAC513,40
PAD201,Introduction to Public Administration,3,1,SRUA,ST 02:40 PM - 04:10 PM,NAC602,40
PAD201,Introduction to Public Administration,3,2,SuA2,RA 11:20 AM - 12:50 PM,NAC304,40
PAD201,Introduction to Public Administration,3,3,KfI,RA 01:00 PM - 02:30 PM,NAC303,40
PAD201,Introduction to Public Administration,3,5,Sakif,RA 06:00 PM - 07:30 PM,NAC304,40
PBH101,Introduction to Public Health,3,1,SBAH,ST 08:00 AM - 09:30 AM,SAC202,40
PBH101,Introduction to Public Health,3,2,SBAH,ST 09:40 AM - 11:10 AM,SAC202,40
PBH101,Introduction to Public Health,3,3,SoM,ST 11:20 AM - 12:50 PM,SAC202,40
PBH101,Introduction to Public Health,3,4,ZZS,ST 01:00 PM - 02:30 PM,SAC202,40
PBH101,Introduction to Public Health,3,5,SbS,ST 02:40 PM - 04:10 PM,SAC202,40
PBH101,Introduction to Public Health,3,6,HtN,ST 04:20 PM - 05:50 PM,SAC201,40
PBH101,Introduction to Public Health,3,7,ZZS,ST 06:00 PM - 07:30 PM,SAC202,40
PBH101,Introduction to Public Health,3,8,ZZS,ST 08:00 AM - 09:30 AM,NAC509,40
PBH101,Introduction to Public Health,3,9,NUM,ST 11:20 AM - 12:50 PM,SAC801A,40
PBH101,Introduction to Public Health,3,10,SYK,MW 08:00 AM - 09:30 AM,SAC202,40
PBH101,Introduction to Public Health,3,11,SYK,MW 09:40 AM - 11:10 AM,SAC202,40
PBH101,Introduction to Public Health,3,12,BCh,MW 11:20 AM - 12:50 PM,SAC202,0
PBH101,Introduction to Public Health,3,13,SYK,MW 01:00 PM - 02:30 PM,SAC202,40
PBH101,Introduction to Public Health,3,14,BCh,MW 02:40 PM - 04:10 PM,SAC202,0
PBH101,Introduction to Public Health,3,15,MZIm,MW 04:20 PM - 05:50 PM,SAC202,40
PBH101,Introduction to Public Health,3,16,MZIM,MW 06:00 PM - 07:30 PM,SAC202,40
PBH101,Introduction to Public Health,3,17,SoM,MW 08:00 AM - 09:30 AM,NAC509,40
PBH101,Introduction to Public Health,3,18,SoM,MW 11:20 AM - 12:50 PM,SAC801A,40
PBH101,Introduction to Public Health,3,19,NUM,RA 08:00 AM - 09:30 AM,NAC509,40
PBH101,Introduction to Public Health,3,20,NUM,RA 09:40 AM - 11:10 AM,NAC509,40
PBH101,Introduction to Public Health,3,21,SNL,RA 01:00 PM - 02:30 PM,NAC507,40
PBH101,Introduction to Public Health,3,22,SbS,RA 01:00 PM - 02:30 PM,SAC202,40
PBH101,Introduction to Public Health,3,23,SbS,RA 02:40 PM - 04:10 PM,SAC202,40
PBH101,Introduction to Public Health,3,24,SNL,RA 04:20 PM - 05:50 PM,SAC202,40
PBH101,Introduction to Public Health,3,25,SNL,RA 06:00 PM - 07:30 PM,SAC202,40
PBH101,Introduction to Public Health,3,26,SKMF,RA 08:00 AM - 09:30 AM,SAC202,40
PBH101,Introduction to Public Health,3,27,SKMF,RA 09:40 AM - 11:10 AM,SAC202,40
PBH101,Introduction to Public Health,3,28,SbS,ST 04:20 PM - 05:50 PM,SAC202,40
PBH101,Introduction to Public Health,3,29,MIMD,MW 04:20 PM - 05:50 PM,SAC201,40
PBH101,Introduction to Public Health,3,30,MIMD,MW 06:00 PM - 07:30 PM,SAC201,40
PBH101L,Introduction to Public Health Lab,1,1,SoM,S 09:40 AM - 11:10 AM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,2,SYK,S 11:20 AM - 12:50 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,3,NUM,S 01:00 PM - 02:30 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,4,SYK,S 02:40 PM - 04:10 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,5,SoM,S 04:20 PM - 05:50 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,6,NUM,M 09:40 AM - 11:10 AM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,7,MIMD,M 11:20 AM - 12:50 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,8,MIMD,M 01:00 PM - 02:30 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,9,SNL,M 02:40 PM - 04:10 PM,SAC411,20
PBH101L,Introduction to Public Health Lab,1,10,SNL,M 04:20 PM - 05:50 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,11,SoM,T 09:40 AM - 11:10 AM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,12,SYK,T 11:20 AM - 12:50 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,13,NUM,T 01:00 PM - 02:30 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,14,SYK,T 02:40 PM - 04:10 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,15,SNL,T 04:20 PM - 05:50 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,16,ZZS,W 09:40 AM - 11:10 AM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,17,MIMD,W 11:20 AM - 12:50 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,18,MIMD,W 01:00 PM - 02:30 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,19,ZZS,W 02:40 PM - 04:10 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,20,ZZS,W 04:20 PM - 05:50 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,21,SoM,R 09:40 AM - 11:10 AM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,22,ZZS,R 01:00 PM - 02:30 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,23,NUM,R 02:40 PM - 04:10 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,24,SYK,R 04:20 PM - 05:50 PM,SAC411,19
PBH101L,Introduction to Public Health Lab,1,27,SoM,S 09:40 AM - 11:10 AM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,28,SYK,S 11:20 AM - 12:50 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,29,NUM,S 01:00 PM - 02:30 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,30,SYK,S 02:40 PM - 04:10 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,31,SoM,S 04:20 PM - 05:50 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,32,NUM,S 06:00 PM - 07:30 PM,SAC411_V,20
PBH101L,Introduction to Public Health Lab,1,33,NUM,M 09:40 AM - 11:10 AM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,34,MIMD,M 11:20 AM - 12:50 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,35,MIMD,M 01:00 PM - 02:30 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,36,SNL,M 02:40 PM - 04:10 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,37,SNL,M 04:20 PM - 05:50 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,38,SoM,T 09:40 AM - 11:10 AM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,39,SYK,T 11:20 AM - 12:50 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,40,NUM,T 01:00 PM - 02:30 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,41,SYK,T 02:40 PM - 04:10 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,42,SNL,T 04:20 PM - 05:50 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,43,ZZS,W 09:40 AM - 11:10 AM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,44,MIMD,W 11:20 AM - 12:50 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,45,MIMD,W 01:00 PM - 02:30 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,46,SoM,W 02:40 PM - 04:10 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,47,SNL,W 04:20 PM - 05:50 PM,SAC411_V,19
PBH101L,Introduction to Public Health Lab,1,48,SNL,W 06:00 PM - 07:30 PM,SAC411_V,20
PBH101L,Introduction to Public Health Lab,1,49,SoM,R 09:40 AM - 11:10 AM,SAC411_V,20
PBH101L,Introduction to Public Health Lab,1,50,ZZS,R 01:00 PM - 02:30 PM,SAC411_V,20
PBH101L,Introduction to Public Health Lab,1,51,MIMD,R 02:40 PM - 04:10 PM,SAC411_V,20
PBH101L,Introduction to Public Health Lab,1,52,NUM,S 06:00 PM - 07:30 PM,SAC411,20
